point_id,from,to,volume,coverage,name,lat,lon
03375V625405,2026-05-07 21:00:00+02:00,2026-05-07 22:00:00+02:00,1990,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-07 22:00:00+02:00,2026-05-07 23:00:00+02:00,1440,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-07 23:00:00+02:00,2026-05-08 00:00:00+02:00,678,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-08 00:00:00+02:00,2026-05-08 01:00:00+02:00,383,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-08 01:00:00+02:00,2026-05-08 02:00:00+02:00,221,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-08 02:00:00+02:00,2026-05-08 03:00:00+02:00,137,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-08 03:00:00+02:00,2026-05-08 04:00:00+02:00,144,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-08 04:00:00+02:00,2026-05-08 05:00:00+02:00,224,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-08 05:00:00+02:00,2026-05-08 06:00:00+02:00,556,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-08 06:00:00+02:00,2026-05-08 07:00:00+02:00,2401,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
